Gene ID	Gene name	Infection/Control : logFC	Infection/Control : logCPM	Infection/Control : PValue	Infection/Control : QValue
ENSMUSG00000027247	Arhgap1	0.27243620975084	5.09406855406403	0.467942981366051	1.000e+00
ENSMUSG00000027244	Atg13	-0.0408666457151843	5.79233719288019	0.995760398383396	1.000e+00
ENSMUSG00000027243	Harbi1	-0.304289242013273	1.77957703773266	0.730044171817567	1.000e+00
ENSMUSG00000082457	Gm13776	-1.22818461441296	-2.00522918007847	0.632104406169192	1.000e+00
ENSMUSG00000040506	Ambra1	0.0971140118784729	5.14554975425572	0.862023851959193	1.000e+00
ENSMUSG00000040495	Chrm4	1.38866858620365	-2.88997394176273	1	1.000e+00
ENSMUSG00000027239	Mdk	0.466734983051701	4.81033916777077	0.224495964524311	7.802e-01
ENSMUSG00000040479	Dgkz	-0.57087365803235	8.24717450895636	0.00758562132620199	6.902e-02
ENSMUSG00000095332	Gm9821	-2.4768119559646	-2.80118653981678	0.87873804961429	1.000e+00
ENSMUSG00000027230	Creb3l1	1.49429467283063	2.53205854974304	1.49145214164265e-05	2.989e-04
ENSMUSG00000087018	2900072N19Rik	-0.73857090178351	-1.09967915303613	0.696565687069639	1.000e+00
ENSMUSG00000058318	Phf21a	0.00618859735959811	5.9208805782235	1	1.000e+00
ENSMUSG00000083951	Gm13786	-0.244478832414594	-2.64939550336201	1	1.000e+00
ENSMUSG00000081730	Gm13785	-0.646028149667644	0.0301549172310534	0.452381285441176	1.000e+00
ENSMUSG00000040434	Large2	0.512828966931233	-0.57105284171615	0.83604614065087	1.000e+00
ENSMUSG00000027222	Pex16	0.603622616942161	3.84677731570356	0.0909195869151883	4.469e-01
ENSMUSG00000044916	1700029I15Rik	-0.112526908251956	0.79575778884258	1	1.000e+00
ENSMUSG00000027223	Mapk8ip1	-0.460521686252435	7.56517845818729	0.037899881090371	2.388e-01
ENSMUSG00000068742	Cry2	0.223951382529046	6.3944704117709	0.539104698957173	1.000e+00
ENSMUSG00000084781	D930015M05Rik	0.885969183336524	-2.65806566819781	1	1.000e+00
ENSMUSG00000049922	Slc35c1	0.371175039375586	4.45401810530198	0.194467907578154	7.183e-01
ENSMUSG00000085261	Gm13814	-0.535725272242838	-1.92703326012438	1	1.000e+00
ENSMUSG00000085293	Gm13817	1.53174977517813	-2.88562342381927	1	1.000e+00
ENSMUSG00000080860	Gm13815	0.161297731797698	2.60695564976751	0.784303935974202	1.000e+00
ENSMUSG00000027221	Chst1	-0.189479979907204	8.76310338248992	0.687463126625952	1.000e+00
ENSMUSG00000086980	Gm13791	2.74260312872285	-2.66631505993182	0.765282316755972	1.000e+00
ENSMUSG00000082700	Gm13792	0.482625159541132	-1.18041540413807	0.876075418074591	1.000e+00
ENSMUSG00000027220	Syt13	-0.378619027340005	6.77151459734273	0.089036908223732	4.404e-01
ENSMUSG00000075028	Prdm11	-0.602907735254147	3.88439391642255	0.0385844741598625	2.412e-01
ENSMUSG00000075027	4631405J19Rik	-0.373969909297808	-1.88889370389615	0.958282628490484	1.000e+00
ENSMUSG00000068735	Trp53i11	0.0452145911772968	4.81718736142726	0.990186894051597	1.000e+00
ENSMUSG00000027217	Tspan18	-0.206863295993091	2.13267201357896	0.741935395718076	1.000e+00
ENSMUSG00000027215	Cd82	0.863993722521166	4.26179786976571	0.00216705346594197	2.471e-02
ENSMUSG00000075025	Gm10804	1.51663021204868	-2.88599358757741	1	1.000e+00
ENSMUSG00000040310	Alx4	0.512183705672529	0.504515837130549	0.460214548160067	1.000e+00
ENSMUSG00000027198	Ext2	0.277967985486767	4.73952470395269	0.401551987893953	1.000e+00
ENSMUSG00000040272	Accs	0.593023863309322	2.18185665046243	0.139126178747839	5.867e-01
ENSMUSG00000075023	Accsl	1.75186684368905	-0.943387580317098	0.10105254344035	4.796e-01
ENSMUSG00000083009	Gm1335	0.352559545691991	-0.590239330276348	0.903070742176154	1.000e+00
ENSMUSG00000087006	Gm13889	1.03381864748611	6.13386701646671	2.27419865443823e-06	5.137e-05
ENSMUSG00000040174	Alkbh3	1.06107517408387	3.34921605763354	0.000112424155608069	1.910e-03
ENSMUSG00000027195	Hsd17b12	0.0476811926797671	6.53896531812096	0.993217537750771	1.000e+00
ENSMUSG00000075020	Mir670hg	-0.523118447921124	2.64998678664344	0.363658188882051	1.000e+00
ENSMUSG00000027194	Ttc17	0.187126215916369	4.77778694564736	0.674815082429882	1.000e+00
ENSMUSG00000081476	Itpa-ps1	-0.0860081616739811	-2.33485928728488	1	1.000e+00
ENSMUSG00000045464	2810002D19Rik	-0.435483810382923	1.65343565937183	0.352698954232304	9.928e-01
ENSMUSG00000027193	Api5	0.806999436355927	5.22354943818533	0.0646451910293593	3.495e-01
ENSMUSG00000084906	Gm13794	-2.4768119559646	-2.80118653981678	0.87873804961429	1.000e+00
ENSMUSG00000050587	Lrrc4c	-0.390102004859191	6.5845775780856	0.174413684023847	6.727e-01
ENSMUSG00000091288	Gm17075	-0.729444623864419	-2.45280288747552	0.98022631407366	1.000e+00
ENSMUSG00000090449	Gm17076	0.531300794032095	-0.838881982333624	0.656951090307718	1.000e+00
ENSMUSG00000082820	Gm13803	-0.279654426476673	3.68274669885333	0.486229188764218	1.000e+00
ENSMUSG00000075015	Gm10801	1.53174977517813	-2.88562342381927	1	1.000e+00
ENSMUSG00000075014	Gm10800	-6.48815031655291	-1.15147695677683	0.0728176536222047	3.796e-01
ENSMUSG00000095203	Gm13810	-0.725386667292401	-2.26634971133404	1	1.000e+00
ENSMUSG00000027165	B230118H07Rik	-0.20999070733417	4.96437237627384	0.571353578349867	1.000e+00
ENSMUSG00000061311	Rag1	2.15637384312976	-1.73425740267014	0.139955857756701	5.889e-01
ENSMUSG00000027164	Traf6	1.14727144943171	4.01969871170731	0.000853307183965839	1.119e-02
ENSMUSG00000032841	Prr5l	-0.0268171517864482	4.90345970312622	1	1.000e+00
ENSMUSG00000027163	Commd9	0.0276166637153556	4.45751111424633	1	1.000e+00
ENSMUSG00000048058	Ldlrad3	-0.0952787638628219	3.43323610000641	0.884519532222601	1.000e+00
ENSMUSG00000082328	Gm13921	0.0827929415168858	1.42138501845912	1	1.000e+00
ENSMUSG00000027189	Trim44	-0.147329429795542	6.92669319106197	0.617935864936187	1.000e+00
ENSMUSG00000083306	Gm13868	0.141630620862898	2.51943389551193	0.851204613592966	1.000e+00
ENSMUSG00000075012	Fjx1	-0.480814504353176	4.9384824559874	0.0491050358310125	2.871e-01
ENSMUSG00000027188	Pamr1	-0.487470540473504	3.62643982204388	0.118538359656942	5.305e-01
ENSMUSG00000005089	Slc1a2	-0.640262271503266	10.2827822113502	0.0155631334691805	1.209e-01
ENSMUSG00000005087	Cd44	3.5843412144403	5.55936797852741	1.56713281701291e-28	1.594e-26
ENSMUSG00000010914	Pdhx	-0.0424118321927713	5.02499259065669	0.99779485283744	1.000e+00
ENSMUSG00000010911	Apip	0.247426195691715	3.66868294913072	0.50308931037995	1.000e+00
ENSMUSG00000087032	Gm13874	-0.726814968620211	-2.45290211000428	0.980194439005605	1.000e+00
ENSMUSG00000086957	Gm13869	2.26340080744628	-2.80356518033918	0.87873804961429	1.000e+00
ENSMUSG00000012350	Ehf	0.214759465108845	-2.01599775835923	1	1.000e+00
ENSMUSG00000087278	A930006I01Rik	-3.62622372519841	-2.57574851319233	0.301395496973812	9.181e-01
ENSMUSG00000070794	BC016548	-1.60754667765314	-2.21208395353463	0.281750545719416	8.847e-01
ENSMUSG00000027186	Elf5	-1.93842636989926	-1.22275194769506	0.0933562682269322	4.551e-01
ENSMUSG00000027187	Cat	-0.381305117694964	4.93193869420007	0.110974711921689	5.114e-01
ENSMUSG00000032724	Abtb2	1.15188998170638	3.68345314621032	4.13311373730895e-05	7.662e-04
ENSMUSG00000027185	Nat10	0.260504394236706	3.65179164493105	0.564284992753128	1.000e+00
ENSMUSG00000027184	Caprin1	-0.148610749558356	6.74729877122949	0.642672150872747	1.000e+00
ENSMUSG00000081348	Gm13878	-1.71705408960135	-2.88494027354745	1	1.000e+00
ENSMUSG00000081010	Gm13880	0.867619833742414	-2.26596602148867	0.956589193765848	1.000e+00
ENSMUSG00000081275	Gm13875	2.01302384259564	-2.81117428945818	1	1.000e+00
ENSMUSG00000082845	Gm13879	1.53174977517813	-2.88562342381927	1	1.000e+00
ENSMUSG00000083643	Gm13876	2.3105601174413	-2.80254719326776	0.87873804961429	1.000e+00
ENSMUSG00000032698	Lmo2	0.852380445223852	4.78506517616927	0.000204822838055737	3.322e-03
ENSMUSG00000046085	4931422A03Rik	0.138492863265193	-2.27893326517776	1	1.000e+00
ENSMUSG00000027180	Fbxo3	0.0367152983511801	6.34418057411	1	1.000e+00
ENSMUSG00000078091	Gm10912	-0.35021986380443	-1.16041219639941	0.87873804961429	1.000e+00
ENSMUSG00000068686	Cd59b	-0.0292419067894269	-0.534822081654677	1	1.000e+00
ENSMUSG00000032679	Cd59a	-0.0963174588776398	5.37399442964378	0.87873804961429	1.000e+00
ENSMUSG00000032671	A930018P22Rik	2.24570626706786	-1.42180781626131	0.114218644501655	5.204e-01
ENSMUSG00000068373	D430041D05Rik	-0.660763763803801	6.42477273819946	0.00442070670228089	4.462e-02
ENSMUSG00000081721	Gm13882	-0.0972530539589514	5.36396044862031	0.87873804961429	1.000e+00
ENSMUSG00000027177	Hipk3	0.0122386812119456	5.93734314871898	1	1.000e+00
ENSMUSG00000081447	Gm13870	0.131754656910034	-1.64660856833273	1	1.000e+00
ENSMUSG00000086454	Platr14	-2.91278846319494	-2.26166050242359	0.273548862904161	8.701e-01
ENSMUSG00000082276	Gm13885	3.22680585386483	-2.59102203950385	0.514717113549514	1.000e+00
ENSMUSG00000027176	Cstf3	-0.401514982980286	5.48371161901109	0.126289826087235	5.534e-01
ENSMUSG00000027175	Tcp11l1	0.389066714608862	3.92539128895171	0.256576311471034	8.408e-01
ENSMUSG00000074997	Pin1rt1	-0.190800112909929	-2.50888804702123	1	1.000e+00
ENSMUSG00000027173	Depdc7	-1.10445808702306	1.19118331669761	0.00502373938093215	4.955e-02
ENSMUSG00000074994	Qser1	-0.126733364887724	4.98377714646255	0.765282316755972	1.000e+00
ENSMUSG00000083856	Gm13886	-0.299618307985367	1.66101183203671	0.687530783859075	1.000e+00
ENSMUSG00000027171	Prrg4	-0.565259534217802	-1.11839939920851	0.877116839800581	1.000e+00
ENSMUSG00000045106	Ccdc73	-1.30319811278879	0.835601543823425	0.0224179700237777	1.605e-01
ENSMUSG00000027170	Eif3m	0.350174435424581	5.81681105326544	0.7721310210713	1.000e+00
ENSMUSG00000016458	Wt1	-0.767813424653174	0.536098465763215	0.218681132808484	7.689e-01
ENSMUSG00000005973	Rcn1	0.544287387989987	4.26779066384334	0.0147516942083748	1.166e-01
ENSMUSG00000102424	Paupar	-0.965798722504144	-1.2382819448075	0.481197296578446	1.000e+00
ENSMUSG00000027168	Pax6	-0.0976941705118587	4.61157329909642	0.90792371001947	1.000e+00
ENSMUSG00000027167	Elp4	0.0839497696909134	2.77791209665862	0.951107784599239	1.000e+00
ENSMUSG00000042670	Immp1l	0.0120984987998977	4.30635408512148	1	1.000e+00
ENSMUSG00000027166	Dnajc24	0.210434310701588	2.47229176197219	0.679334724046552	1.000e+00
ENSMUSG00000074981	Dcdc5	-0.985399505619255	-0.0466620457819563	0.321568265452113	9.491e-01
ENSMUSG00000083425	Gm13992	-0.806455318093221	-2.5816143078258	1	1.000e+00
ENSMUSG00000081258	Gm14013	0.769032201089651	-1.11149049226034	0.641607117237631	1.000e+00
ENSMUSG00000087226	Gm14015	-0.773422974224369	-2.01324303597089	0.905482204831152	1.000e+00
ENSMUSG00000085218	BB218582	-0.810721606563722	0.444681500318187	0.25253103906435	8.331e-01
ENSMUSG00000016386	Mpped2	-0.424760818262893	5.90966084590313	0.0552332987290708	3.118e-01
ENSMUSG00000085530	Gm13901	2.27600320732735	-2.80328375800201	0.87873804961429	1.000e+00
ENSMUSG00000084164	Gm13902	0.0502693245112603	-2.58514173955334	1	1.000e+00
ENSMUSG00000027122	Arl14ep	0.244192368481661	4.93445272276842	0.414011291506564	1.000e+00
ENSMUSG00000082066	Gm13904	-0.402270548875634	-1.51542856909636	0.975026695257262	1.000e+00
ENSMUSG00000027120	Fshb	-2.90786464352659	-2.72349832123789	0.767060422545897	1.000e+00
ENSMUSG00000042604	Kcna4	-0.67850543821988	4.07253955122916	0.0575586908884377	3.219e-01
ENSMUSG00000086758	Gm13912	-0.910274244654658	-2.38004059906515	0.888823869319525	1.000e+00
ENSMUSG00000082113	Gm13915	2.76187689889898	-2.72444785251486	0.665933635132543	1.000e+00
ENSMUSG00000083424	Rpl35a-ps4	-0.121370240401928	3.54255800120112	0.874998735148713	1.000e+00
ENSMUSG00000063684	Gm13910	-0.734957877701301	-1.19596411159621	0.78627150310866	1.000e+00
ENSMUSG00000057234	Mettl15	-0.572789840423928	1.64176758405523	0.342357878532686	9.761e-01
ENSMUSG00000027115	Kif18a	0.319360824494927	1.26710145594531	0.631902349056317	1.000e+00
ENSMUSG00000081746	Gm13925	0.786801927186383	-1.46756754883997	0.69511892457459	1.000e+00
ENSMUSG00000048482	Bdnf	-1.04348945786618	5.41897918801538	0.000536622943447414	7.633e-03
ENSMUSG00000083915	Gm13932	1.58629903618159	-2.51941913972525	0.750018788542465	1.000e+00
ENSMUSG00000027162	Lin7c	0.128733287201575	6.16684375492225	0.749665762672126	1.000e+00
ENSMUSG00000063751	Platr8	1.51104205222815	-2.88613508240864	1	1.000e+00
ENSMUSG00000050199	Lgr4	0.355463300483026	4.03643325337614	0.230246903180677	7.914e-01
ENSMUSG00000027160	Ccdc34	-0.6073312287128	5.74405099176176	0.0114434396547513	9.609e-02
ENSMUSG00000041660	Bbox1	-0.183240072017108	1.2659896121763	0.881946228356521	1.000e+00
ENSMUSG00000074971	Fibin	0.922680749976575	2.57571915328061	0.00622773776754918	5.931e-02
ENSMUSG00000083320	Gm13935	-3.35280598984976	-2.64622743975769	0.542729151775928	1.000e+00
ENSMUSG00000041644	Slc5a12	-4.08271710477402	-2.44133176325036	0.521807913214547	1.000e+00
ENSMUSG00000074968	Ano3	-0.5284527343648	5.96809467697797	0.051095890084512	2.950e-01
ENSMUSG00000050808	Muc15	-1.63859291172109	-0.965234522436865	0.376562904345501	1.000e+00
ENSMUSG00000084094	Gm13961	-0.154884497800929	2.45300028303099	0.840113602174044	1.000e+00
ENSMUSG00000063844	Olfr1276	-2.46641671976965	-2.80171858424458	0.835832436883122	1.000e+00
ENSMUSG00000074965	Olfr1277	-2.4768119559646	-2.80118653981678	0.87873804961429	1.000e+00
ENSMUSG00000095156	Olfr1281	-0.497429391735964	-0.84952488902262	0.740552767223049	1.000e+00
ENSMUSG00000096703	Olfr1286	-1.73624442718221	-2.88451443623623	1	1.000e+00
ENSMUSG00000108891	Olfr1291-ps1	-2.49868838913264	-2.80043895157375	0.835940792035043	1.000e+00
ENSMUSG00000108908	Olfr1293-ps	0.308213662491009	-1.88711418272485	1	1.000e+00
ENSMUSG00000094858	Olfr1297	-1.73624442718221	-2.88451443623623	1	1.000e+00
ENSMUSG00000109487	Olfr1298	-1.73624442718221	-2.88451443623623	1	1.000e+00
ENSMUSG00000057149	Olfr1301	-1.71705408960135	-2.88494027354745	1	1.000e+00
ENSMUSG00000081069	Gm13928	0.496428400660393	-2.38241147258074	1	1.000e+00
ENSMUSG00000094747	Olfr1307	-0.325239726296719	-2.80618678581399	1	1.000e+00
ENSMUSG00000074952	Olfr1308	2.01302384259564	-2.81117428945818	1	1.000e+00
ENSMUSG00000109528	Olfr1309	2.3105601174413	-2.80254719326776	0.87873804961429	1.000e+00
ENSMUSG00000108827	Olfr1310	-1.71705408960135	-2.88494027354745	1	1.000e+00
ENSMUSG00000074947	Olfr1312	-3.87467303771987	-2.50667455928033	0.549491450935298	1.000e+00
ENSMUSG00000074946	Olfr1313	-1.73624442718221	-2.88451443623623	1	1.000e+00
ENSMUSG00000109801	Olfr1316	1.51104205222815	-2.88613508240864	1	1.000e+00
ENSMUSG00000049758	Olfr1318	0.0912074476653979	-2.0272174996244	1	1.000e+00
ENSMUSG00000027134	Lpcat4	0.364063986815659	0.22867016121536	0.742267421613594	1.000e+00
ENSMUSG00000041358	Nutm1	-0.361743701858734	-2.23445976781882	1	1.000e+00
ENSMUSG00000027133	Nop10	-0.585137570698942	5.96984636759651	0.014338548576129	1.144e-01
ENSMUSG00000027130	Slc12a6	-0.139995180891344	5.80259979518383	0.903285704513853	1.000e+00
ENSMUSG00000027131	Emc4	0.317863361652278	0.905616502317346	0.7515655166276	1.000e+00
ENSMUSG00000027132	Katnbl1	0.50199316843369	4.77670265885856	0.0639019226579731	3.468e-01
ENSMUSG00000055943	Emc7	0.176273559277244	6.55707308885419	0.576012084455436	1.000e+00
ENSMUSG00000074939	Chrm5	-1.75350983110839	-1.26258281887908	0.112087827225128	5.150e-01
ENSMUSG00000003604	Aven	-0.0441165477201903	3.69505401801373	1	1.000e+00
ENSMUSG00000057378	Ryr3	-0.193808685759195	5.15089906768894	0.654680358542783	1.000e+00
ENSMUSG00000041255	Tmco5b	2.34822777650865	-2.24059705310884	0.386076059391931	1.000e+00
ENSMUSG00000044042	Fmn1	-0.171932462155633	3.66777618594663	0.694537188551283	1.000e+00
ENSMUSG00000084391	Gm13967	-1.00664707509968	-1.96252031788285	0.64143169012478	1.000e+00
ENSMUSG00000085508	Gm13965	-1.79127370847209	-2.01587214636433	0.391689102560679	1.000e+00
ENSMUSG00000074934	Grem1	0.170893005388937	0.744594593614871	0.903574299266151	1.000e+00
ENSMUSG00000023236	Scg5	-0.284718097061203	7.72264717538344	0.253721112954467	8.344e-01
ENSMUSG00000041219	Arhgap11a	1.30854377915549	1.69632048949725	0.00106893172568991	1.358e-02
ENSMUSG00000096006	Gm21596	0.0185737281282552	2.91744247510951	1	1.000e+00
ENSMUSG00000068615	Gjd2	-0.107816437807277	3.31526191469657	0.881192521362754	1.000e+00
ENSMUSG00000092201	A530058N18Rik	0.454152615127914	-0.527963982032095	0.757642808986303	1.000e+00
ENSMUSG00000087694	A530058N18Rik	-0.6070802230263	-0.812902945837089	0.649997845097659	1.000e+00
ENSMUSG00000068614	Actc1	-0.760176268500868	-2.12363403975624	0.90075549269756	1.000e+00
ENSMUSG00000040383	Aqr	-0.0201139340128074	5.38431547958804	1	1.000e+00
ENSMUSG00000040321	Zfp770	-0.249015060616783	4.53113309336294	0.511026112014615	1.000e+00
ENSMUSG00000101266	Gm29234	1.51104205222815	-2.88613508240864	1	1.000e+00
ENSMUSG00000057147	Dph6	-0.208763347323962	4.64423017168345	0.584131209798292	1.000e+00
ENSMUSG00000084785	Gm13972	-0.18643557436894	-2.80290794375808	1	1.000e+00
ENSMUSG00000085222	Gm13974	-0.267829373832643	-1.78777319814854	1	1.000e+00
ENSMUSG00000099361	Gm28492	1.25986300349629	-2.53049827175071	0.984518347853394	1.000e+00
ENSMUSG00000099802	Gm28493	1.53174977517813	-2.88562342381927	1	1.000e+00
ENSMUSG00000086197	Gm13976	-2.50875801647254	-2.80054037539438	0.87873804961429	1.000e+00
ENSMUSG00000085582	3110099E03Rik	0.158798967876551	-2.16577630770443	1	1.000e+00
ENSMUSG00000040282	BC052040	-0.180070368968115	2.73609934062151	0.828475455020278	1.000e+00
ENSMUSG00000027210	Meis2	-0.110300109621206	7.48981547309056	0.79768036416103	1.000e+00
ENSMUSG00000086328	2700033N17Rik	-0.442960409852207	-0.550994642289027	0.784667506592638	1.000e+00
ENSMUSG00000086308	G630016G05Rik	-0.815745189582792	1.33330524308841	0.150963668984815	6.164e-01
ENSMUSG00000081787	Gm13991	-2.9857047803224	-2.72148575077665	0.651782312017692	1.000e+00
ENSMUSG00000027355	Tmco5	-0.318043934773667	0.797265795598512	0.837016696765933	1.000e+00
ENSMUSG00000085316	D330050G23Rik	-0.553794796700694	0.403519068767625	0.450636221936592	1.000e+00
ENSMUSG00000099470	Gm29340	0.387764245072485	-0.103015368053678	0.829317526049398	1.000e+00
ENSMUSG00000074930	Gm13981	0.596975229275273	2.05717205027728	0.13539000465105	5.779e-01
ENSMUSG00000027351	Spred1	0.257734442015094	6.92220063146653	0.260430346264636	8.463e-01
ENSMUSG00000081842	Rap1a-ps2	2.42522768664491	-2.73677328586498	0.87873804961429	1.000e+00
ENSMUSG00000027349	Fam98b	0.148450296548149	6.00217488068567	0.65452774770678	1.000e+00
ENSMUSG00000027347	Rasgrp1	-0.222513118247517	7.28159005586447	0.44386456447115	1.000e+00
ENSMUSG00000101394	Gm28183	3.21224992365475	-2.59174305589788	0.509803469801664	1.000e+00
ENSMUSG00000086221	4930412B13Rik	-1.71705408960135	-2.88494027354745	1	1.000e+00
ENSMUSG00000087203	Gm13986	0.40628839626666	-1.54495989039124	0.898230999036836	1.000e+00
ENSMUSG00000040152	Thbs1	3.81496367537863	3.18730491872649	5.10859885747041e-24	3.885e-22
ENSMUSG00000027344	Fsip1	0.203319643732012	-0.681365496260134	0.989412311001422	1.000e+00
ENSMUSG00000100046	Gm29232	-2.51926235097812	-2.80033752159218	0.87873804961429	1.000e+00
ENSMUSG00000045339	A930104D05Rik	-0.167000742194532	-2.8023988352734	1	1.000e+00
ENSMUSG00000040133	Gpr176	-0.273327816286832	2.13594808893832	0.69511892457459	1.000e+00
ENSMUSG00000005102	Eif2ak4	0.0597049480618721	4.80820517485639	0.966034340835027	1.000e+00
ENSMUSG00000009549	Srp14	0.196613252250299	6.85434145947886	0.520612381996693	1.000e+00
ENSMUSG00000040093	Bmf	1.35882990591346	1.51406417074775	0.000573965361136077	8.058e-03
ENSMUSG00000080747	Gm14016	0.449199398337235	-2.72755195832092	1	1.000e+00
ENSMUSG00000040084	Bub1b	1.99822026180822	1.9892803481854	4.40797207401974e-06	9.565e-05
ENSMUSG00000074923	Pak6	-0.843130873670588	4.50808229813987	0.000264667589225581	4.162e-03
ENSMUSG00000078137	Ankrd63	-0.770520905072544	3.09853805374229	0.154465609089297	6.245e-01
ENSMUSG00000040061	Plcb2	1.55627018849364	1.25031541640638	0.000623574569159252	8.675e-03
ENSMUSG00000074918	Inafm2	0.0878202558547518	4.24633631467409	0.920222596617413	1.000e+00
ENSMUSG00000045838	A430105I19Rik	0.631052197553096	3.18425780632862	0.0204476082388989	1.497e-01
ENSMUSG00000046804	Phgr1	5.47193994199272	-1.52764748177516	0.0382232211803836	2.399e-01
ENSMUSG00000040035	Disp2	-0.378808196256087	7.13660176906621	0.0472077464967903	2.790e-01
ENSMUSG00000027331	Knstrn	1.17459504392424	0.526282046113888	0.036525130501985	2.320e-01
ENSMUSG00000027332	Ivd	-0.310023674120914	5.77562408147137	0.236340827341727	8.026e-01
ENSMUSG00000040007	Bahd1	-0.0397940627166091	4.25649856874698	1	1.000e+00
ENSMUSG00000074916	Chst14	1.19654424604653	1.91365340248065	0.000982096952915428	1.268e-02
ENSMUSG00000081413	Uqcrh-ps2	0.140914812950852	3.27097143940928	0.87873804961429	1.000e+00
ENSMUSG00000039983	Ccdc32	-0.150336964563018	5.32910363175404	0.680884540516653	1.000e+00
ENSMUSG00000027324	Rpusd2	0.170411058431229	1.28904769549032	0.87873804961429	1.000e+00
ENSMUSG00000027326	Knl1	1.57522142279401	0.103675691240547	0.0190714342815932	1.421e-01
ENSMUSG00000027323	Rad51	0.513051256565447	0.49678729404034	0.561817266762121	1.000e+00
ENSMUSG00000070730	Rmdn3	0.497836034070201	6.51254598664782	0.784328088884664	1.000e+00
ENSMUSG00000046814	Gchfr	-1.2388831483282	-0.332836753433731	0.259828405143036	8.454e-01
ENSMUSG00000034278	Dnajc17	0.237686982226768	2.78070130101124	0.67757499961224	1.000e+00
ENSMUSG00000055926	Gm14137	2.18014825522214	-1.3264282619791	0.177632394187328	6.794e-01
ENSMUSG00000081572	Gm14138	0.554049698548445	4.77204159158916	0.0328667031199272	2.141e-01
ENSMUSG00000068580	Zfyve19	-0.222459405702403	3.49602303838186	0.558437668800544	1.000e+00
ENSMUSG00000027317	Ppp1r14d	-0.220918417824249	-2.80181126675447	1	1.000e+00
ENSMUSG00000027315	Spint1	2.8999114094728	2.81361568731081	1.65015183630398e-24	1.281e-22
ENSMUSG00000034226	Rhov	0.820722989033087	3.12534514405377	0.0376110396423848	2.374e-01
ENSMUSG00000084015	Gm14175	-0.343255160291224	-2.80576350107984	1	1.000e+00
ENSMUSG00000034216	Vps18	0.131858136620913	5.07934386762984	0.781747703392419	1.000e+00
ENSMUSG00000074912	Gm14207	0.624437172601949	-1.76207510963715	0.87873804961429	1.000e+00
ENSMUSG00000027314	Dll4	0.404605778862995	1.43356869044089	0.589590263077622	1.000e+00
ENSMUSG00000027313	Chac1	1.02084177401396	2.76754472706163	0.000433874080312775	6.385e-03
ENSMUSG00000034154	Ino80	-0.0114758360240456	5.35184042146885	1	1.000e+00
ENSMUSG00000048647	Exd1	-0.707250622265759	0.875666438367908	0.261800400393743	8.500e-01
ENSMUSG00000014077	Chp1	0.0822672842063407	6.55929701530995	0.87873804961429	1.000e+00
ENSMUSG00000085438	1700020I14Rik	-0.648619517481806	8.85077838610116	0.000242770992003792	3.869e-03
ENSMUSG00000072980	Oip5	0.536282734081989	-0.208520443420213	0.626667227113796	1.000e+00
ENSMUSG00000027306	Nusap1	1.01511531208011	1.66944724132175	0.0951484891342488	4.610e-01
ENSMUSG00000027305	Ndufaf1	-0.0276549696108923	3.6609266327442	1	1.000e+00
ENSMUSG00000082029	H3f3c	1.38866858620365	-2.88997394176273	1	1.000e+00
ENSMUSG00000081416	Gm14383	-0.0265967450211099	-1.0470575017319	1	1.000e+00
ENSMUSG00000027304	Rtf1	-0.116236105889119	7.15806865674033	0.760597732697586	1.000e+00
ENSMUSG00000027296	Itpka	-0.467930587676772	5.764994093013	0.138565004422398	5.854e-01
ENSMUSG00000027297	Ltk	-0.470813872157087	3.34515116900062	0.174925639880165	6.744e-01
ENSMUSG00000034032	Rpap1	-0.0448304236311532	3.48490070572557	1	1.000e+00
ENSMUSG00000027298	Tyro3	-0.966219081161599	7.52678365453532	6.01438144006996e-06	1.275e-04
ENSMUSG00000081056	Gm13998	-1.07251128446403	-2.72655487800059	1	1.000e+00
ENSMUSG00000033943	Mga	-0.263855271665547	6.69840313788239	0.303397575676514	9.217e-01
ENSMUSG00000033902	Mapkbp1	-0.0926982673850923	5.25513453221766	0.881291030942945	1.000e+00
ENSMUSG00000098789	Jmjd7	-0.0572319086311838	1.51218227788983	1	1.000e+00
ENSMUSG00000098488	Pla2g4b	-2.4768119559646	-2.80118653981678	0.87873804961429	1.000e+00
ENSMUSG00000074899	Sptbn5	1.96039793872456	-2.44681992423709	0.655814456068282	1.000e+00
ENSMUSG00000027293	Ehd4	1.72714358947008	5.67183836650872	2.86728337758102e-21	1.941e-19
ENSMUSG00000050211	Pla2g4e	0.363999452904893	2.30351372819435	0.497194741235083	1.000e+00
ENSMUSG00000070719	Pla2g4d	0.762961771121557	-1.2138329023416	0.63351068655206	1.000e+00
ENSMUSG00000027291	Vps39	-0.00745496904276527	5.05596925215787	1	1.000e+00
ENSMUSG00000033808	Tmem87a	0.339867840517651	5.02150995204793	0.313979488765638	9.368e-01
ENSMUSG00000062646	Ganc	0.039508060530091	4.19212421222679	1	1.000e+00
ENSMUSG00000079110	Capn3	0.695107404622314	2.89136708183179	0.0181462106771797	1.367e-01
ENSMUSG00000027288	Zfp106	-0.201899945929198	6.90339413180438	0.629306131640269	1.000e+00
ENSMUSG00000097799	Gm26899	-3.63149106475728	-2.57501650185513	0.584131209798292	1.000e+00
ENSMUSG00000027287	Snap23	0.719207399320304	4.05375994487025	0.00164581350431015	1.964e-02
ENSMUSG00000027286	Lrrc57	0.0910547965508285	3.7015577770374	0.928974041771986	1.000e+00
