	control_S4	control_S5	control_S6	disease_S1	disease_S2	disease_S3
ENSMUSG00000028226	10.7796930878603	11.4925789988547	8.26526622645298	25.6660150792215	35.4373841493499	24.8822584341955
ENSMUSG00000041052	0.680822721338546	0.643584423935863	0.452006746759147	0.285177945324684	0.399455215854186	0.546400945345509
ENSMUSG00000028238	2.3261442979067	1.65493137583508	2.13088894900741	37.8811370706288	98.4371781926387	42.829427946698
ENSMUSG00000073988	2.3261442979067	1.83881263981675	1.48516502506577	1.61600835683987	1.14130061672625	2.56388135892893
ENSMUSG00000073987	42.2677439497681	37.6956591162434	32.286196197082	48.9555472807374	63.9698995675061	44.1744148890869
ENSMUSG00000028252	47.3739143598072	43.2120970356937	43.5217924736665	51.712267418876	71.7878087920809	51.0254421268806
ENSMUSG00000028456	80.9611686125088	91.3889881988925	91.7573695921069	72.3401387973614	67.1655412943396	99.655126262631
ENSMUSG00000028457	1.4183806694553	0.827465687917538	1.93717177182492	1.14071178129873	2.85325154181561	1.26092525848964
ENSMUSG00000035969	47.7143257204764	54.6127354025575	59.7294629646016	41.0180944692003	31.3287019291354	46.9904812997138
ENSMUSG00000028458	14.6376885087787	21.0544047259018	19.3717177182492	17.3958546648057	17.17657428173	22.5705621269645
ENSMUSG00000028459	2.04246816401564	0.919406319908376	2.13088894900741	4.84802507051962	2.73912148014299	1.93341872968411
ENSMUSG00000028461	14.5809532820005	13.7910947986256	13.1727680484094	11.8348847309744	12.8966969690066	12.2309750073495
ENSMUSG00000051517	0.283676133891061	0.0919406319908376	0.129144784788328	2.3764828777057	1.71195092508937	1.26092525848964
ENSMUSG00000028463	0.170205680334636	0.275821895972513	0.129144784788328	0.855533835974051	0.627715339199435	0.294215893647582
ENSMUSG00000028464	33.9844008401491	77.0462496083219	39.1308697908633	24.4302439828146	21.1140614094355	49.5123318166931
ENSMUSG00000028465	426.365229238264	433.500079836799	429.987560952737	372.01462967605	356.542312665279	422.494023277928
ENSMUSG00000028467	13.5029839732145	13.3313916386714	16.4659600605118	15.3045497324247	13.4673472773697	13.3237768980405
ENSMUSG00000028469	44.7640939280094	45.9703159954188	44.3612335747906	36.7404252893301	34.0678234092784	43.5019214178925
ENSMUSG00000066196	0.51061704100391	0.551643791945025	0.516579139153311	0.617885548203481	0.798910431708372	0.756555155093782
ENSMUSG00000028470	10.6094874075257	11.5845196308455	9.94414842870124	9.60099082593102	11.1847460439172	9.41490859672262
ENSMUSG00000043770	1.58858634978994	0.735525055926701	1.29144784788328	2.42401253525981	2.51086135679774	2.14357293943238
ENSMUSG00000078716	10.2123408200782	11.308697734873	12.5270441244678	8.27016041441583	6.90486873119379	7.8597674445854
ENSMUSG00000071001	5.56005222426479	5.24061602347774	4.84292942956229	7.12944863311709	4.33694234355973	6.3886879763475
ENSMUSG00000028475	9.92866468618713	10.9409352069097	8.97556254278878	13.3083041151519	8.55975462544684	11.0541114327592
ENSMUSG00000028476	57.5862551798853	62.7954516497421	69.0278874693612	63.832330095175	55.4101449420592	69.8552593203259
ENSMUSG00000028480	34.5517531079312	25.8353175894254	24.4729367173881	39.0693785094817	48.790601365047	35.7262156572064
ENSMUSG00000070999	0.567352267782122	0.275821895972513	0.258289569576656	0.23764828777057	0.74184540087206	0.546400945345509
ENSMUSG00000028478	107.172843384043	98.0087137022329	97.1168781608225	117.255665185999	127.82566907334	110.793299379289
ENSMUSG00000028479	37.2750439932854	53.9691509786217	49.656169751112	34.3164127540703	29.2743608190282	42.829427946698
ENSMUSG00000087326	1.36164544267709	2.02269390379843	1.93717177182492	1.94871595971867	1.54075583258043	1.3870177843386
ENSMUSG00000035696	64.0540710326015	58.842004474136	57.6631464079884	72.2926091398073	74.2986701488786	65.2318667058639
ENSMUSG00000035683	0.79429317489497	0.919406319908376	0.0645723923941639	7.31956726333355	4.67933252857761	4.45526924666338
ENSMUSG00000035649	130.09387500244	130.279875531017	131.921397661277	123.006753750047	120.064824879601	120.208207976012
ENSMUSG00000035637	9.47478287196143	7.44719119125784	11.041879099402	7.88992315398291	7.07606382370272	11.2642656425074
ENSMUSG00000049657	19.800594145596	23.7206830536361	19.9528692497966	24.2401253525981	21.6847117177987	25.8489677990376
ENSMUSG00000070997	1.24817498912067	0.827465687917538	0.968585885912459	1.23577109640696	1.48369080174412	0.882647680942746
ENSMUSG00000028318	5.27637609037373	4.50509096755104	6.65095641659888	4.99061404318196	6.44834848450329	6.0104103988006
ENSMUSG00000048232	12.5952203447631	17.4687200782591	14.0122091495336	15.5897276777494	11.2988761055898	12.8194067946446
ENSMUSG00000078713	16.850362353129	14.3427385905707	16.7888220224826	18.6316257612127	27.2770847397573	16.7703059379122
ENSMUSG00000035615	4.99269995648267	3.86150654361518	2.51832330337239	0.665415205757595	0.970105524217309	1.26092525848964
ENSMUSG00000035601	10.8931635414167	9.74570699102878	8.84641775800046	9.60099082593102	10.4429006430451	10.0033403840178
ENSMUSG00000028322	12.4817498912067	8.64241940713873	12.7853336940445	10.0762874014722	11.0706159822446	8.95256933527642
ENSMUSG00000035572	42.9485666711066	41.7410469238403	38.5497182593159	48.7178989929668	49.5324467659191	49.638424342542
ENSMUSG00000045973	113.130042195755	110.604580284978	109.385632715714	126.333829778835	128.738709566721	154.295220797182
ENSMUSG00000044813	3.97146587447485	3.76956591162434	4.58463985998564	3.51719465900443	3.42390185017874	6.09447208269991
ENSMUSG00000081559	0.170205680334636	0.551643791945025	0	0.190118630216456	0.342390185017874	0.252185051697927
ENSMUSG00000035561	0.79429317489497	0.459703159954188	0.968585885912459	1.09318212374462	1.82608098676199	1.17686357459033
ENSMUSG00000028327	0.170205680334636	0.275821895972513	0.258289569576656	5.22826233095253	10.2717055505362	5.75822534710268
ENSMUSG00000035517	60.6499574259088	59.6694701620536	63.6683789006456	51.3795598159972	50.616682351809	56.3213282125371
ENSMUSG00000028328	14.4107476016659	9.83764762301962	8.5881281884238	14.4965455540048	11.2988761055898	11.8106665878529
ENSMUSG00000035495	37.5019849003982	38.8908873321243	35.3210986396077	37.7860777555206	41.657472510508	37.4915110190919
ENSMUSG00000028330	35.9701337773865	39.2586498600876	40.8743243855058	43.5371663195684	41.4292123871627	45.6034635153752
ENSMUSG00000028329	14.2405419213313	11.1248164708913	13.3019128331978	12.7854778820567	14.0950626165691	12.777375952695
ENSMUSG00000028331	5.1061704100391	6.52778487134947	5.23036378392728	6.74921137268418	6.22008836115804	6.17853376659922
ENSMUSG00000028333	20.0275350527089	20.962464093911	31.9633342351111	29.8486249439836	30.3015313740818	27.0258313736279
ENSMUSG00000028334	16.3964805389033	15.5379668064515	16.5951048453001	20.7229306935937	22.2553620261618	18.7877863514956
ENSMUSG00000039853	5.1061704100391	2.29851579977094	2.97033005013154	3.65978363166677	4.50813743606867	3.2363748301234
ENSMUSG00000028337	11.8576623966463	9.37794446306543	6.32809445462806	7.03438931800886	8.8450797796284	6.34665713439784
ENSMUSG00000039813	1.30491021589888	1.4710501118534	1.42059263267161	1.52094904173165	1.76901595592568	2.14357293943238
ENSMUSG00000039809	5.95719881171228	2.11463453578926	1.93717177182492	1.52094904173165	1.71195092508937	0.9246785228924
ENSMUSG00000066191	6.24087494560334	11.0328758389005	8.32983861884714	8.31769007196994	8.73094971795578	6.76696555389439
ENSMUSG00000039774	4.36861246192234	2.9421002237068	2.77661287294905	4.13508020720791	6.33421842283066	5.00167019200889
ENSMUSG00000087500	0.226940907112849	0.459703159954188	0.710296316335803	0.760474520865823	0.855975462544684	0.4623392614462
ENSMUSG00000028339	737.784889023871	645.515177207671	545.378426161108	986.430512878081	1016.89884950308	801.149878402366
ENSMUSG00000007613	107.740195651825	88.8146505031491	98.3437536163116	232.229906809401	338.167372735987	207.085958285948
ENSMUSG00000028341	5.73025790459943	6.6197255033403	6.00523249265724	3.27954637123386	3.53803191185136	4.41323840471373
ENSMUSG00000061455	47.8845314008111	48.4527130591714	46.4275501314038	46.6741237181399	47.4210406249755	48.797807503549
ENSMUSG00000028343	51.5155859146166	57.2790137302918	53.9179476491269	64.9255122189196	63.6845744133245	58.7170862036674
ENSMUSG00000028344	30.5802872334564	38.0634216442068	30.5427416024395	31.5596926159317	34.1819534709511	34.8855988182133
ENSMUSG00000028345	37.6721905807329	30.0645866610039	30.6073139948337	34.221353438962	35.6085792418589	31.397038936392
ENSMUSG00000039693	6.92169766694188	7.26330992727617	6.71552880899305	8.36521972952405	8.16029940959266	7.64961323483713
ENSMUSG00000028347	11.8009271698681	9.37794446306543	11.7521754157378	5.98873685181836	4.45107240523236	5.25385524370682
ENSMUSG00000028348	0.567352267782122	1.28716884787173	0.710296316335803	0.142588972662342	0.171195092508937	0.126092525848964
ENSMUSG00000044018	25.8145281840865	27.2144270692879	27.0558324131547	27.3770827511696	34.2390185017874	30.7245454651975
ENSMUSG00000039634	16.2830100853469	14.710501118534	17.6282631236067	19.6772782274032	16.3776638500216	17.526861093006
ENSMUSG00000039611	12.6519555715413	15.3540855424699	12.6561889092561	9.45840185326867	7.76084419373847	10.6758338552123
ENSMUSG00000028309	115.342716040105	129.636291107081	129.33850196551	103.899831413293	97.2958775759124	113.18905737042
ENSMUSG00000039579	1.75879203012458	0.459703159954188	0.581151531547475	0.522826233095253	0.798910431708372	0.504370103395855
ENSMUSG00000085763	0.226940907112849	0.183881263981675	0.0645723923941639	0.23764828777057	0.684780370035747	0.4623392614462
ENSMUSG00000028312	25.1904406895262	26.4789020133612	25.7643845652714	62.5014996836598	64.5405498758692	46.1078336187711
ENSMUSG00000081975	0.453881814225697	0.551643791945025	0.129144784788328	0.142588972662342	0.285325154181561	0.168123367798618
ENSMUSG00000015243	375.360260364652	251.457628494941	236.786962909399	778.820968681711	1053.42046923832	912.951917988447
ENSMUSG00000086712	0.453881814225697	0	0.645723923941639	3.56472431655855	5.87769817614017	2.94215893647582
ENSMUSG00000028412	308.753104127031	349.374401565183	356.956185154938	438.698739224472	401.167166779275	451.032964961743
ENSMUSG00000081516	1.70205680334636	2.2065751677801	2.19546134140157	1.3783600690693	0.855975462544684	1.42904862628826
ENSMUSG00000028414	64.1108062593797	67.7602457772473	66.0575574192297	68.3001179052617	63.5133793208156	66.8710695419004
ENSMUSG00000028417	0.170205680334636	0.459703159954188	0.452006746759147	0.475296575541139	0.228260123345249	0.168123367798618
ENSMUSG00000028420	13.8433953338838	16.6412543903416	15.4328017822052	21.1982272691348	26.135784123031	20.4269891875321
ENSMUSG00000060206	47.2037086794725	50.7512288589423	58.5671599015067	41.9686876202826	33.4971731009153	39.8872690102222
ENSMUSG00000078515	77.2166436451468	74.3799712805876	80.4572009231282	88.9755189413013	91.7605695847902	85.1965166319498
ENSMUSG00000040697	20.1977407330435	20.962464093911	22.3420477683807	20.3426934331608	19.1167853301646	21.0154209748273
ENSMUSG00000028914	20.3679464133782	16.4573731263599	18.4031318323367	19.9149265151737	19.2879804226736	20.0907424519349
ENSMUSG00000040659	21.389180495386	24.5481487415536	26.6038256663955	38.0712557008453	53.2987388011157	36.3566782864512
ENSMUSG00000100396	0.283676133891061	0.0919406319908376	0.129144784788328	0.285177945324684	0.456520246690498	0.336246735597237
ENSMUSG00000051435	0.170205680334636	0.275821895972513	0.129144784788328	0.522826233095253	0.798910431708372	0.630462629244819
ENSMUSG00000078485	5.38984654393016	5.8842004474136	8.07154904927049	7.1769782906712	7.76084419373847	7.48148986703851
ENSMUSG00002076083	18.8928305171447	21.6060485178468	23.5043508314757	17.7285622676845	19.6874356385277	21.2676060265252
ENSMUSG00000050395	13.7866601071056	12.6878072147356	11.6230306309495	5.65602924893956	5.30704786777704	5.29588608565648
ENSMUSG00000043621	0.567352267782122	1.37910947986256	0.516579139153311	0.522826233095253	0.114130061672625	0.420308419496546
ENSMUSG00000041202	13.7299248803273	5.1486753914869	3.80977115125567	1.18824143885285	1.82608098676199	1.59717199408687
ENSMUSG00000041193	12.3682794376503	17.1928981822866	13.6247747951686	6.1313258244807	4.33694234355973	3.27840567207306
ENSMUSG00000041161	7.43231470794579	6.06808171139528	6.65095641659888	7.36709692088766	6.90486873119379	8.28007586408195
ENSMUSG00000036114	8.90743060417931	9.46988509505627	9.62128646673042	7.60474520865823	7.19019388537535	9.37287775477297
ENSMUSG00000028447	20.0842702794871	21.6060485178468	21.3088894900741	22.9092949410829	22.7689473036886	25.2605360117424
ENSMUSG00000036078	17.7013907548022	23.6287424216453	21.4380342748624	23.1469432288535	17.8042896209294	28.2447257901679
ENSMUSG00000073888	4.70902382259161	5.42449728745942	7.03839077096387	4.32519883742437	4.10868222021448	4.11902251106615
ENSMUSG00000036073	10.2690760468564	10.9409352069097	11.3647410613728	9.45840185326867	10.1005104580273	10.8439572230109
ENSMUSG00000067261	11.3470453556424	11.5845196308455	14.0122091495336	22.956824598637	24.0243779820875	32.1956249334354
ENSMUSG00000073792	33.9844008401491	36.0407277404083	37.0645532342501	38.8792598792652	34.2960835326237	37.9958811224877
ENSMUSG00000066150	26.8924974928726	28.6854771811413	28.6701422230088	44.4402298130965	48.1058209950113	39.7191456424236
ENSMUSG00000066149	21.5593861757206	22.2496329417827	20.4048759965558	24.9530702159098	31.8422872066623	20.5530817133811
ENSMUSG00000066148	25.927998637643	22.9851579977094	26.5392532740014	25.6184854216674	20.9999313477629	22.9068088625617
ENSMUSG00000028391	2.66655565857597	1.93075327180759	1.93717177182492	1.18824143885285	1.48369080174412	1.26092525848964
ENSMUSG00000038422	1.4183806694553	2.02269390379843	1.09773067070079	1.33083041151519	1.71195092508937	2.56388135892893
ENSMUSG00000028393	21.8997975363899	26.8466645413246	29.7033005013154	22.6241169957582	17.4618994359116	34.5913829245657
ENSMUSG00000028394	34.9488996953787	41.1894031318952	39.3245869680458	40.447738578551	45.0813743606867	35.4740306055085
ENSMUSG00000059810	22.5238850309502	23.6287424216453	24.2792195402056	18.4890367885503	18.2037448367836	28.833157577463
ENSMUSG00000085223	0.397146587447485	0.275821895972513	0.258289569576656	0.23764828777057	0.285325154181561	0.210154209748273
ENSMUSG00000058046	0.170205680334636	0.459703159954188	0.387434354364983	0.617885548203481	0.913040493380997	0.0420308419496546
ENSMUSG00000062937	24.9067645556351	26.2950207493795	31.6404722731403	32.2251078216893	31.8422872066623	32.7840567207306
ENSMUSG00000044303	2.38287952468491	1.56299074384424	2.26003373379574	6.74921137268418	9.58692518050046	5.88431787295164
ENSMUSG00000073802	10.8931635414167	7.72301308723036	8.07154904927049	19.0118630216456	21.8559068103076	15.0050105760267
ENSMUSG00000086035	2.95023179246703	3.76956591162434	2.26003373379574	10.2664060316886	6.61954357701222	5.5480711373544
ENSMUSG00000119980	0.340411360669273	1.65493137583508	0.645723923941639	0.522826233095253	0.342390185017874	0.336246735597237
ENSMUSG00000120228	0.340411360669273	0.459703159954188	0.193717177182492	0.285177945324684	0.228260123345249	0.252185051697927
ENSMUSG00000084939	0.680822721338546	1.74687200782591	1.22687545548911	0.427766917987025	0.228260123345249	0.840616838993091
ENSMUSG00000086096	11.4037805824206	15.8137887024241	15.6910913517818	25.9987226821003	34.2390185017874	31.6492239880899
ENSMUSG00000120189	1.36164544267709	1.93075327180759	2.00174416421908	1.28330075396108	1.65488589425306	1.47107946823791
ENSMUSG00000120102	0.340411360669273	0.275821895972513	0.258289569576656	0.190118630216456	0.456520246690498	0.0840616838993091
ENSMUSG00000120352	1.47511589623352	1.37910947986256	0.645723923941639	0.855533835974051	1.14130061672625	1.13483273264067
ENSMUSG00000120529	0.340411360669273	0.0919406319908376	0.452006746759147	0.332707602878798	0.342390185017874	0.252185051697927
ENSMUSG00000120546	0.680822721338546	0.275821895972513	0.710296316335803	0.23764828777057	0.285325154181561	0.420308419496546
ENSMUSG00000120569	0.340411360669273	0.0919406319908376	0.452006746759147	0.23764828777057	0.171195092508937	0.126092525848964
ENSMUSG00000120048	2.72329088535418	2.39045643176178	2.45375091097823	2.89930911080095	3.08151166516086	2.18560378138204
ENSMUSG00000085632	3.06370224602346	6.80360676732198	3.42233679689069	1.52094904173165	1.48369080174412	1.51311031018756
ENSMUSG00000086765	1.02123408200782	0.551643791945025	1.54973741745993	1.14071178129873	0.399455215854186	0.756555155093782
ENSMUSG00000120306	0.397146587447485	0.183881263981675	0.258289569576656	0.380237260432912	0.171195092508937	0.0840616838993091
ENSMUSG00000086665	2.43961475146312	2.29851579977094	2.19546134140157	3.65978363166677	6.39128345366698	3.82480661741857
ENSMUSG00000085721	0.964498855229607	0.183881263981675	0.258289569576656	0.190118630216456	0	0
ENSMUSG00000059027	2.89349656568882	2.11463453578926	1.16230306309495	2.75672013813861	3.13857669599718	4.70745429836131
ENSMUSG00000120686	2.89349656568882	3.12598148768848	2.77661287294905	1.7110676719481	1.54075583258043	2.14357293943238
ENSMUSG00000120687	0.851028401673182	0.183881263981675	0.258289569576656	0.570355890649367	0.798910431708372	0.672493471194473
ENSMUSG00000086782	15.3185112301173	11.6764602628364	12.0750373777087	9.26828322305222	7.53258407039322	8.74241512552815
ENSMUSG00000120660	0.851028401673182	0.643584423935863	0.581151531547475	0.760474520865823	0.855975462544684	0.756555155093782
ENSMUSG00000087128	2.72329088535418	1.83881263981675	2.58289569576656	3.13695739857152	2.73912148014299	2.26966546528135
ENSMUSG00000120223	0.51061704100391	0.183881263981675	0.258289569576656	0.712944863311709	0.684780370035747	0.546400945345509
ENSMUSG00000120711	0.226940907112849	0.183881263981675	0.0645723923941639	0.190118630216456	0.399455215854186	0.210154209748273
ENSMUSG00000085558	9.07763628451395	6.80360676732198	7.23210794814636	4.70543609785728	2.51086135679774	3.57262156572064
ENSMUSG00000120740	0.340411360669273	1.19522821588089	0.774868708729967	1.42588972662342	1.42662577090781	0.882647680942746
ENSMUSG00000085213	3.51758406024915	1.56299074384424	1.67888220224826	2.51907185036804	3.36683681934242	2.94215893647582
ENSMUSG00000120813	0.397146587447485	0.919406319908376	0.129144784788328	0.380237260432912	0.342390185017874	0.294215893647582
ENSMUSG00000120824	0.51061704100391	0.919406319908376	0.968585885912459	0.475296575541139	0.74184540087206	0.882647680942746
ENSMUSG00000085395	0.283676133891061	0.0919406319908376	0.258289569576656	0.332707602878798	0.114130061672625	0.336246735597237
ENSMUSG00000120887	0.964498855229607	0.36776252796335	0.452006746759147	0.712944863311709	1.25543067839887	0.798585997043437
ENSMUSG00000087142	0.397146587447485	0.735525055926701	0.0645723923941639	0.617885548203481	0.970105524217309	0.630462629244819
ENSMUSG00000085761	0.737557948116758	0.275821895972513	0.32286196197082	0.522826233095253	1.08423558588993	0.4623392614462
ENSMUSG00000120991	0.283676133891061	0.643584423935863	0.32286196197082	0.0950593151082279	0.228260123345249	0.336246735597237
ENSMUSG00000121033	0.340411360669273	0.36776252796335	0.258289569576656	0.190118630216456	0.0570650308363123	0.252185051697927
ENSMUSG00000121059	19.8573293723743	17.3767794462683	15.8848085289643	19.7723375425114	27.3341497705936	17.3167068832577
ENSMUSG00000101493	6.63802153305082	5.51643791945025	4.52006746759147	4.84802507051962	4.27987731272342	4.70745429836131
ENSMUSG00000087413	2.15593861757206	2.02269390379843	2.13088894900741	2.23389390504336	1.59782086341674	1.63920283603653
ENSMUSG00000120990	0.283676133891061	0.36776252796335	0.581151531547475	0.23764828777057	0.342390185017874	0.210154209748273
ENSMUSG00000085389	0.170205680334636	0.0919406319908376	0.258289569576656	0.570355890649367	0.970105524217309	0.336246735597237
ENSMUSG00000085873	1.02123408200782	0.459703159954188	0.129144784788328	0.808004178419937	0.456520246690498	0.756555155093782
ENSMUSG00000086290	22.6940907112849	22.617395469746	20.5985931737383	18.2513885007798	29.3884908807008	18.9138788773446
ENSMUSG00000084910	6.18413971882513	5.60837855144109	6.65095641659888	5.41838096116899	7.36138897788428	5.92634871490129
ENSMUSG00000086233	13.4462487464363	9.65376635903795	7.877831872088	12.1675923338532	11.5842012597714	10.591772171313
ENSMUSG00000121149	0.397146587447485	0.459703159954188	0.258289569576656	0.522826233095253	0.114130061672625	0.0840616838993091
ENSMUSG00000078349	6.29761017238155	6.43584423935863	9.10470732757711	5.51344027627722	5.13585277526811	5.16979355980751
ENSMUSG00000085112	3.85799542091843	3.58568464764267	4.32635029040898	4.27766917987026	5.93476320697648	5.0857318759082
ENSMUSG00000087307	0.453881814225697	0.183881263981675	0.0645723923941639	0.475296575541139	0.285325154181561	0.252185051697927
ENSMUSG00000028649	710.83565630422	582.260022397974	575.146299054818	644.026859858244	746.467668369801	682.62290410434
ENSMUSG00000006395	12.1413385305374	12.9636291107081	12.4624717320736	11.8824143885285	12.2689816298071	13.3658077399902
ENSMUSG00000028698	10.7796930878603	10.0215288870013	9.62128646673042	21.8636424748924	26.4781743080489	25.6388135892893
ENSMUSG00000028696	11.8009271698681	9.74570699102878	11.816747808132	14.6391345266671	13.7526724315513	11.432389010306
ENSMUSG00000087299	0.113470453556424	0.183881263981675	0.452006746759147	0.142588972662342	0.285325154181561	0.378277577546891
ENSMUSG00000034042	101.385850252665	112.811155452758	108.481619222195	104.660305934159	103.173575752053	103.017593618603
ENSMUSG00000085408	2.3261442979067	2.48239706375261	2.19546134140157	1.33083041151519	1.99727607927093	1.47107946823791
ENSMUSG00000034035	2.66655565857597	4.4131503355602	4.19720550562065	3.23201671367975	4.85052762108654	3.6987140915696
ENSMUSG00000003810	117.044772843452	175.6066071025	193.523460005309	93.5858957240504	79.0350677082925	106.590215184324
ENSMUSG00000028833	22.2402088970592	21.6060485178468	20.8568827433149	15.3045497324247	15.350493294968	21.6458836040721
ENSMUSG00000028830	29.1619065640011	28.1338333891963	27.184977197943	28.0900276144813	26.2499141847037	31.8173473558885
ENSMUSG00000042446	139.965804461849	133.221975754724	134.181431395073	121.533334365869	131.306635954355	123.780829541733
ENSMUSG00000085334	47.3171791330289	45.7864347314371	50.6893280294187	52.2350936519712	48.9047314267196	47.5368822450593
ENSMUSG00000084088	1.36164544267709	0.551643791945025	1.03315827830662	1.23577109640696	0.913040493380997	1.17686357459033
ENSMUSG00000043872	19.6303884652614	18.3881263981675	17.1116839844534	15.3996090475329	18.7743951451467	14.8368872082281
ENSMUSG00000042408	48.7355598024842	50.2915256989882	57.0819948764409	45.3908229641788	44.9101792681778	46.0237719348718
ENSMUSG00000070737	4.14167155480949	6.25196297537696	4.97207421435062	5.18073267339842	5.30704786777704	4.87557766615993
ENSMUSG00000042388	0.453881814225697	0.459703159954188	0.645723923941639	0.285177945324684	0.342390185017874	0.126092525848964
ENSMUSG00000028820	249.691733050912	247.596121951326	258.483286753838	251.764596064142	267.064344313941	257.649061151383
ENSMUSG00000015247	19.4601827849268	24.915911269517	22.5357649455632	26.1413116547627	34.1248884401147	29.1694043130603
ENSMUSG00002076534	2.89349656568882	2.02269390379843	1.74345459464243	2.23389390504336	2.28260123345249	2.56388135892893
ENSMUSG00000070803	0.51061704100391	0.551643791945025	0.645723923941639	0.0475296575541139	0.0570650308363123	0.252185051697927
ENSMUSG00000028631	6.29761017238155	5.1486753914869	6.06980488505141	6.55909274246772	4.50813743606867	7.73367491873644
ENSMUSG00000057722	96.3931502961825	96.7215448543611	92.8551002628077	121.675923338532	108.594753681502	123.864891225632
ENSMUSG00000040550	94.8045639463925	92.4922757827826	86.7207229853621	95.2969633959985	118.06754880033	87.1719662035836
ENSMUSG00000028221	38.1828076217368	32.271161828784	35.9668225635493	45.3432933066247	58.0922013913659	47.9571906645559
ENSMUSG00000086587	1.75879203012458	0.735525055926701	1.48516502506577	0.950593151082279	1.14130061672625	1.63920283603653
ENSMUSG00000050550	0.113470453556424	0.183881263981675	0.258289569576656	0.23764828777057	0.342390185017874	0.4623392614462
ENSMUSG00000028228	231.763401388997	207.51000640332	196.816652017412	174.956669456693	183.06461892289	173.125037990627
ENSMUSG00000028229	19.6871236920396	14.9863230145065	18.5968490095192	15.4946683626411	19.6874356385277	15.5934423633218
ENSMUSG00000028591	0.340411360669273	0.36776252796335	0.452006746759147	0.427766917987025	0.171195092508937	0.336246735597237
ENSMUSG00000046862	30.1831406460089	29.6048835010497	28.4118526534321	23.4796508317323	28.2471902639746	25.9750603248865
ENSMUSG00000073723	0.964498855229607	0.643584423935863	1.03315827830662	0.0475296575541139	0.171195092508937	0.0840616838993091
ENSMUSG00000102504	9.07763628451395	8.82630067112041	9.68585885912459	2.66166082303038	1.54075583258043	4.58136177251235
ENSMUSG00000054885	2.66655565857597	4.22926907157853	3.48690918928485	0.855533835974051	0.570650308363123	1.68123367798618
ENSMUSG00000071005	0.226940907112849	0.459703159954188	1.22687545548911	0.142588972662342	0.171195092508937	0.546400945345509
ENSMUSG00000094686	23.6585895665145	33.7422119406374	11.6230306309495	5.89367753671013	8.67388468711947	21.3096368684749
ENSMUSG00000120475	3.29064315313631	2.48239706375261	1.67888220224826	0.712944863311709	0.171195092508937	0.630462629244819
ENSMUSG00000036062	65.3022460217222	26.019198853407	15.368229389811	6.17885548203481	3.82335706603292	4.1610533530158
ENSMUSG00000036052	6.92169766694188	7.44719119125784	7.23210794814636	7.79486383887469	7.8749742554111	8.91053849332677
ENSMUSG00000028452	236.132013850919	254.859431878602	247.441407654436	278.143556006675	245.836152842833	304.17720318965
ENSMUSG00000028453	4.82249427614803	7.63107245523952	6.52181163181055	8.88804596261931	8.50268959461053	9.75115533231986
ENSMUSG00000028455	27.6300554409893	23.9045643176178	27.7661287294905	28.2326165871437	31.1004418057902	31.3550080944423
ENSMUSG00000036002	13.6731896535491	17.3767794462683	18.0156974779717	22.0537611051089	20.7146061935814	24.7981967502962
ENSMUSG00000043411	138.207012431725	141.036929473945	143.996435038986	128.995490601865	123.716986853125	135.171187710089
ENSMUSG00000041351	16.1695396317905	30.2484679249856	42.8114961573307	66.4939909182054	39.6031314004007	68.384179852088
ENSMUSG00000057530	109.782663815841	117.224305788318	120.621228992298	90.9717645585741	66.3666308626312	115.164506942054
ENSMUSG00000028766	2.66655565857597	3.86150654361518	2.71204048055488	10.5991136345674	14.7227779557686	15.8035965730701
ENSMUSG00000078772	1.81552725690279	1.4710501118534	2.58289569576656	1.33083041151519	1.42662577090781	1.13483273264067
ENSMUSG00000041058	391.756740903555	359.395930452184	342.621114043434	398.251000645921	531.218372055231	366.046602539542
ENSMUSG00000086498	0.567352267782122	0.0919406319908376	0.129144784788328	0.0950593151082279	0.342390185017874	0.420308419496546
ENSMUSG00000028550	18.3822134761407	16.1815512303874	21.1797447052858	21.0556382964725	22.8260123345249	18.9138788773446
ENSMUSG00000104479	1.53185112301173	0.919406319908376	1.29144784788328	1.7110676719481	2.28260123345249	1.42904862628826
ENSMUSG00000070891	0.283676133891061	0.183881263981675	0.193717177182492	0.475296575541139	0.513585277526811	0.168123367798618
ENSMUSG00000100998	0.226940907112849	0.183881263981675	0.193717177182492	0.522826233095253	0.0570650308363123	0.0840616838993091
ENSMUSG00000085323	1.81552725690279	2.85015959171596	1.93717177182492	5.13320301584431	4.05161718937817	3.65668324961995
ENSMUSG00000055210	8.62375447028825	7.26330992727617	8.91099015039462	7.93745281153703	6.27715339199435	6.64087302804542
ENSMUSG00000085399	11.4605158091989	10.3892914149646	11.816747808132	24.0500067223817	28.4754503873198	19.586372348539
ENSMUSG00000028719	91.5139207932562	70.3345834729907	72.6439414434344	101.570878193141	123.602856791452	97.469522481249
ENSMUSG00000028718	0.397146587447485	0.919406319908376	0.904013493518295	4.89555472807374	4.10868222021448	3.82480661741857
ENSMUSG00000028717	4.48208291547876	5.24061602347774	4.39092268280315	3.37460568634209	5.64943805279492	3.65668324961995
ENSMUSG00000028967	159.255781566442	218.910644770184	269.331448676058	107.036788811865	65.2253302459049	135.759619497384
ENSMUSG00000028964	50.4376166058306	63.5309767056688	55.8551194209518	46.6265940605858	43.1411633122521	48.9239000293979
ENSMUSG00000028965	0.340411360669273	0.275821895972513	0.581151531547475	0.380237260432912	0.399455215854186	0.420308419496546
