	logFC	logCPM	PValue	QValue	gene_symbol
ENSMUSG00000104257	0.800889352313159	-1.35672627351494	0.369082452577813	0.616192193392394	Gm20172
ENSMUSG00000102296	0.488350990535986	-1.24368303322771	0.47679570917676	0.709458791544959	Gm37543
ENSMUSG00000103209	0.334778250406801	0.166049929004826	0.406740180902861	0.650116041114156	Gm37331
ENSMUSG00000104027	0.17921557640935	-0.639413040878961	0.859834461742734	0.953748084465491	Gm37211
ENSMUSG00000102407	0.832577588845388	-0.602841076249894	0.113723403402747	0.296800277438306	Gm37862
ENSMUSG00000103214	-0.134191153972526	0.269182340937044	0.846932621528192	0.947488694258174	Gm38286
ENSMUSG00000104100	0.307075603874733	-0.658136654054325	0.642620221851287	0.828832692613419	Gm37880
ENSMUSG00000103889	-0.347964576267684	-0.823263329147039	0.738354214029821	0.888108776176119	Gm37011
ENSMUSG00000104221	0.547100667899369	0.00817098505530946	0.208863447200907	0.435906779825161	Gm37051
ENSMUSG00000102250	0.161278080395265	0.57515359780849	0.750085827318567	0.893821464917943	Gm38260
ENSMUSG00000102317	0.620685444109653	0.922631013798303	0.0923923995099998	0.257433035783625	Gm37628
ENSMUSG00000103563	0.0875542377855702	-0.025323673926164	0.851524936967928	0.949696184407514	8030445P17Rik
ENSMUSG00000102465	0.936894094769658	0.521803275780364	0.0406512174098136	0.145595325842267	Gm38198
ENSMUSG00000102659	0.859521300584689	0.185471873638999	0.0861323313892714	0.245487066194304	Gm37077
ENSMUSG00000103924	0.126518411143612	1.57592905137285	0.768356638946363	0.902741078204851	Gm37895
ENSMUSG00000104132	0.404370437583042	1.26256686166549	0.208618292377379	0.435608747715315	Gm36952
ENSMUSG00000102747	0.614374151303199	0.916895157008892	0.0736109259578114	0.220063012452356	Gm37602
ENSMUSG00000102386	-0.162380614345016	-0.781891418305471	0.927090522486201	0.984828809900358	2900022M07Rik
ENSMUSG00000103004	0.399911414044931	-1.30768966221164	0.743769253588864	0.890258917402746	2900002M20Rik
ENSMUSG00000086240	0.756165781362866	-1.07007875225932	0.311582799358021	0.558115783229107	Gm7846
ENSMUSG00000047528	-2.23046365476523	-0.504921359972926	3.81029147109281e-06	7.08525551976595e-05	Flacc1
ENSMUSG00000099492	-0.0635656644544411	-1.48072274568895	1	1	Gm5525
ENSMUSG00000042349	0.188815539671283	3.81094942426892	0.275587385838147	0.517535343473709	Ikbke
ENSMUSG00000026031	0.283968830462845	7.91237783239267	0.0406070464285937	0.145503707814867	Cflar
ENSMUSG00000026029	0.381116685601603	5.01647720863084	0.0262116384504163	0.105685768452973	Casp8
ENSMUSG00000102719	-0.0155182245596716	1.957096119771	1	1	Gm37760
ENSMUSG00000026028	-0.275905001185902	7.86150779537691	0.0726208993397631	0.218184304859222	Trak2
ENSMUSG00000026425	0.280565752494792	6.9315691506929	0.0225447543400719	0.0945126789139885	Srgap2
ENSMUSG00000102733	0.00938381996686673	1.57727313991171	0.974795753474597	1	Gm38262
ENSMUSG00000104060	0.206412158694499	1.89256974848683	0.415706607557782	0.658585737367059	Gm37954
ENSMUSG00000101778	0.326897596158417	3.70922458213657	0.0686894143522583	0.210492069538444	Gm29488
ENSMUSG00000099959	0.254207898044506	-0.082654006159512	0.637692332016966	0.82602287722646	Gm29487
ENSMUSG00000026058	-1.61516312836486	-0.774667927734475	0.104725906590298	0.28017943537725	Khdrbs2
ENSMUSG00000055184	0.95494099726608	0.542285157516204	0.0142267545292468	0.0663568140396074	Fam72a
ENSMUSG00000026709	0.0951678344917853	4.05073053040713	0.61253800454659	0.810272464608196	Dars2
ENSMUSG00000102864	-1.27850739530816	-0.463400242361838	0.0241685121345304	0.0996838554032767	Gm37634
ENSMUSG00000026134	0.267122266451815	3.63413479928781	0.145566887581346	0.349436960703491	Prim2
ENSMUSG00000004552	2.48584157097859	1.0168539587434	7.50888162977881e-09	2.65857389824711e-07	Ctse
ENSMUSG00000026605	3.68119261412778	4.61662403798267	5.31720051639728e-35	3.49456387688598e-32	Cenpf
ENSMUSG00000026027	-0.022907552487871	4.23447148883235	0.913632918405263	0.978291019142665	Stradb
ENSMUSG00000052688	0.896555838198441	6.03846496665627	8.96020845127984e-08	2.53282451530734e-06	Rab7b
ENSMUSG00000026604	-0.56231353205337	6.85011339943383	0.000464470158537218	0.00440012247936767	Ptpn14
ENSMUSG00000102248	-0.617168085642353	-0.313557127709855	0.186757488081284	0.407691170005967	Gm30280
ENSMUSG00000104435	-0.633016574499956	-0.617978051712005	0.338185820167442	0.586443435351374	Gm37422
ENSMUSG00000026603	0.247946861993786	5.28126589682906	0.128133699512131	0.322141336447719	Smyd2
ENSMUSG00000103467	0.0786032097030098	0.50820792585874	0.870192652628276	0.958068352917248	Gm38245
ENSMUSG00000042251	-0.472671358613892	-0.50746528883862	0.398209261243479	0.642814245451243	Pm20d1
ENSMUSG00000013275	-0.167170288812698	5.71173422533171	0.467119206414048	0.702006802458466	Slc41a1
ENSMUSG00000010175	0.276995646136554	1.81474431782853	0.587023244142648	0.79306776177581	Prox1
ENSMUSG00000093064	-0.990088848231079	0.818956586338494	0.0278687345205022	0.110816289601188	Gm23153
ENSMUSG00000026433	0.467296895324204	4.06347125949036	0.00519871787494923	0.0307637128947825	Rab29
ENSMUSG00000026434	-0.179315803855818	8.30625520702715	0.172113037855615	0.386229610339417	Nucks1
ENSMUSG00000103569	-0.18193882862685	2.67310901648423	0.453832530172101	0.690433444882049	Gm38067
ENSMUSG00000038079	0.145983231488382	4.5209818853418	0.500697106234997	0.729336531460606	Tmem237
ENSMUSG00000089872	-0.0193213097148071	5.68243584035516	0.892404420963767	0.96957986140874	Rps6kc1
ENSMUSG00000066755	5.68010094058095	-1.66451455254372	2.92619571120443e-05	0.000421512479468084	Tnfsf18
ENSMUSG00000040323	-0.109556912305033	-0.93133136987411	0.899381467806394	0.97303449434884	Gm15429
ENSMUSG00000000817	0.777860511704025	-1.41063848938862	0.368903333034207	0.616111053922877	Fasl
ENSMUSG00000103625	-0.00836470637754922	0.444190640269574	0.999999999999999	1	Gm37357
ENSMUSG00000026634	0.104619048577018	6.07610994360431	0.396227991349113	0.640872757416511	Angel2
ENSMUSG00000040297	-0.0493440600278535	7.45499694255159	0.716073408289527	0.876483520529452	Suco
ENSMUSG00000037568	1.49265835792932	1.06879726508161	3.64810378564344e-06	6.8564138262616e-05	Vash2
ENSMUSG00000086277	0.0650899683774734	-1.18309813306528	0.999999999999996	1	4930558K02Rik
ENSMUSG00000026698	0.223985343424899	4.89295245291743	0.117514899996073	0.303618656242926	Pigc
ENSMUSG00000066595	0.252196861164407	4.75520444236831	0.133369827239885	0.330625064408224	Flvcr1
ENSMUSG00000079550	-1.09423411091052	0.886345858106675	0.00530795228030342	0.0312693401700451	Mpp4
ENSMUSG00000026632	-0.334764292420945	4.15811989006719	0.104826949132125	0.280344018700511	Tatdn3
ENSMUSG00000040265	-0.323107473129936	5.8951103256306	0.00914611759902401	0.0472725483472779	Dnm3
ENSMUSG00000062510	1.04953889134963	1.35577293419951	0.000673988946200983	0.00597190582906826	Nsl1
ENSMUSG00000090260	-1.33616520644659	-1.47663741877841	0.0815113476832979	0.236254844697828	2810442N19Rik
ENSMUSG00000102994	-1.34455221081091	-1.38573768536796	0.0503890869480578	0.169774573470779	Gm37767
ENSMUSG00000078190	-0.278654155362506	4.20480381819752	0.144670698952579	0.347801722641939	Dnm3os
ENSMUSG00000026630	0.0780041345168143	1.21561896309073	0.843140703772933	0.94505634179228	Batf3
ENSMUSG00000026628	1.62798887136206	5.05201790771037	1.65075966978393e-12	1.16892682206147e-10	Atf3
ENSMUSG00000026024	-0.491373466684547	6.43544798358609	0.00672241710089777	0.0372540590379397	Als2
ENSMUSG00000103685	-0.341592167578648	-0.424428266444742	0.597085101385736	0.799489941042046	Gm37074
ENSMUSG00000026694	-0.147645618603477	3.81415941984187	0.414113638066601	0.657151129719964	Mettl13
ENSMUSG00000037499	-0.110335988283054	5.16157783907323	0.532530840390853	0.752378873773699	Nenf
ENSMUSG00000026627	1.20516279985876	3.43419631721494	6.32226275721116e-10	2.71354098054914e-08	Pacc1
ENSMUSG00000026023	-0.0707964041189559	3.24192277234303	0.784292907205828	0.912153079215051	Cdk15
ENSMUSG00000026626	0.113246161122373	7.15640945067026	0.729019260276632	0.883008162075725	Ppp2r5a
ENSMUSG00000041075	-0.284250034104561	5.28682851600535	0.0549102707106983	0.180191856337023	Fzd7
ENSMUSG00000103114	-0.905268383008977	-0.717952535604472	0.322603693687029	0.569614497685493	Gm32200
ENSMUSG00000047361	-1.33036969591621	1.26639153766842	0.0012681597716404	0.0101025258171853	Gm973
ENSMUSG00000026021	0.588486649472156	6.14798165080825	0.00743409007641095	0.0403891367597516	Sumo1
ENSMUSG00000026696	-0.0237944533663611	6.04083687852365	0.886865007887315	0.966760038897162	Vamp4
ENSMUSG00000103821	-0.325339373221677	2.23783457906151	0.180162634726259	0.397753555629641	NA
ENSMUSG00000026697	-0.37635004057157	7.56521709652685	0.057629800728634	0.186463436788292	Myoc
ENSMUSG00000037474	3.20019328793172	2.18307938956694	1.12810703778671e-15	1.16873000550208e-13	Dtl
ENSMUSG00000026020	-0.163284071122051	6.12529493769658	0.369465861800195	0.616267258033018	Nop58
ENSMUSG00000037461	0.300724634270542	4.83846271178511	0.0448448984565003	0.156562592868303	Ints7
ENSMUSG00000102970	-0.0811234477698738	-0.182398751943048	0.866089413728607	0.956315516553948	Gm37349
ENSMUSG00000067336	-0.0970789865578168	8.57047157816532	0.509813944569271	0.735031551761662	Bmpr2
ENSMUSG00000104052	-0.0303392470437555	2.45508041876593	0.926777282491983	0.984743619277613	Gm38125
ENSMUSG00000041040	-0.18931464131936	5.84984865589034	0.233717395209476	0.467575001391883	Fam117b
ENSMUSG00000103696	-0.54382238241076	3.0702183262403	0.011573838939582	0.0566331797902164	Gm37531
ENSMUSG00000026623	-0.198767783546264	6.70931037104377	0.224965357078829	0.456728103554865	Lpgat1
ENSMUSG00000026018	-0.665615368349049	0.740847280610773	0.236999729900848	0.470829762496906	Ica1l
ENSMUSG00000026622	2.52535503524536	1.85615883726299	2.9693229972787e-09	1.14580179975631e-07	Nek2
ENSMUSG00000055833	-0.566275792651727	-1.69061036260564	0.59775936774184	0.799661425035216	1700034H15Rik
ENSMUSG00000037434	-0.0534207302991093	5.68813585785221	0.712221054919764	0.874312456573521	Slc30a1
ENSMUSG00000026019	-0.186121664694925	4.84885649876281	0.211830769509216	0.440000824649211	Wdr12
ENSMUSG00000040225	-0.0489545650665167	8.11442598004868	0.713246958866971	0.87495898226384	Prrc2c
ENSMUSG00000026017	-0.0562897161194888	5.00985980126451	0.733727320829638	0.885751940273164	Carf
ENSMUSG00000082609	0.283077448634911	-0.656930602287241	0.606683632286417	0.80700418618807	Gm15464
ENSMUSG00000026692	-0.441680194697347	0.164369806714182	0.357770392065126	0.604876701519793	Fmo4
ENSMUSG00000037395	0.0121569101741483	5.88942106767551	0.9318291885663	0.986366597648822	Rcor3
ENSMUSG00000097316	-0.478317510229477	2.62609432374534	0.0363528846461618	0.134649087177427	Gm10516
ENSMUSG00000040181	0.0284383244015125	6.87503371368619	0.912305055467282	0.977466382471466	Fmo1
ENSMUSG00000026442	-0.936649062413142	6.71425155033292	0.00229687895779017	0.0161449402945471	Nfasc
ENSMUSG00000073664	-0.242266240671963	9.00881995812052	0.0945466332086085	0.261839642218889	Nbeal1
ENSMUSG00000026443	1.28573503552723	2.49816677954068	2.04293320235818e-05	0.000310216087933537	Lrrn2
ENSMUSG00000102709	-0.933690763524266	-1.19314712778836	0.252239250222178	0.488925684002086	Gm38308
ENSMUSG00000040170	0.307923029733248	7.48390872015082	0.201601606676575	0.427407599799905	Fmo2
ENSMUSG00000049439	-0.0651236414984046	5.70084393150581	0.639095670673136	0.826612706238352	Cyp20a1
ENSMUSG00000103822	0.14996647947929	-0.206672312435728	0.793699054704807	0.917587278828918	6030460B20Rik
ENSMUSG00000049866	3.0239632770479	4.61046766878934	4.34580551309709e-15	4.23132572897893e-13	Arl4c
ENSMUSG00000058248	-1.32823180865155	1.20019624931188	0.00251197113606272	0.0173210704795197	Kcnh1
ENSMUSG00000095576	2.07064623882654	-0.252915251739209	0.00018049608126947	0.00198328792329061	Fmo6
ENSMUSG00000036206	-0.038309242922859	4.1027680072045	0.853578290177712	0.950574795908259	Sh3bp4
ENSMUSG00000102700	-0.480428491671158	-0.300009312690773	0.355409786578258	0.602923800051831	Gm38312
ENSMUSG00000037375	-0.252972365072737	2.81767280645308	0.251275042317101	0.487710768251202	Hhat
ENSMUSG00000055013	0.268414967944925	6.75369559150021	0.0306586280591759	0.118853752389406	Agap1
ENSMUSG00000104114	0.325993052391976	1.35192861272166	0.259730370680176	0.498890113886773	Gm37297
ENSMUSG00000101662	0.526550715484844	-0.192637100471805	0.224138999628353	0.455974782470874	Gm28499
ENSMUSG00002076983	0.215864511092647	-0.488832935739034	0.749856930567324	0.893599337418483	Gm55949
ENSMUSG00000103252	0.254374682404198	0.495675629921209	0.524955930100326	0.746627830405511	Gm37521
ENSMUSG00000026586	-0.910241321528494	6.94767879757307	3.18194482522256e-10	1.46327657063068e-08	Prrx1
ENSMUSG00000103195	-1.67634205584551	2.44085197230457	1.13792409142586e-09	4.62895194715226e-08	Gm37644
ENSMUSG00000016262	-0.211925317073673	3.46679105529803	0.331011499391332	0.578338404794338	Sertad4
ENSMUSG00000040124	-0.0105847382223919	3.79220529707458	0.963437796424897	1	Gorab
ENSMUSG00000102117	1.15376354319481	-1.6963032293618	0.167301387943377	0.379961787129298	Rpsa-ps1
ENSMUSG00000026782	0.0129561795514279	6.40462773896604	0.91836715649328	0.980789787142098	Abi2
ENSMUSG00000054387	-0.0630909538105491	7.73566713477972	0.615479023659218	0.812039486712218	Mdm4
ENSMUSG00000100228	-0.876163506322255	-1.67979039097449	0.247158941092397	0.48290595411689	Gm29257
ENSMUSG00000016200	-0.996705166497019	2.17747783750497	0.000354175942773807	0.00350031684796802	Syt14
ENSMUSG00000044337	-0.679600299492901	6.06651127069669	0.000196972761196553	0.00214305956581723	Ackr3
ENSMUSG00000026014	0.305374162456568	6.14548970150252	0.0953910150628345	0.26338039093954	Raph1
ENSMUSG00000081562	-0.598088085752216	-0.428079848038682	0.274810937032621	0.516723184330179	Sec61g-ps2
ENSMUSG00000026447	-0.0434472304840741	3.64485684144548	0.820960740898981	0.932936938342014	Pik3c2b
ENSMUSG00000103292	-0.480021122418936	-0.535612391616762	0.359890109371587	0.606769992800534	Gm35048
ENSMUSG00000101188	0.639444515551802	1.80890580028735	0.0163206808999735	0.0738627587706785	Eif4a-ps4
ENSMUSG00000102425	0.0360416658282074	0.286595624081526	0.999999999999999	1	Gm26616
ENSMUSG00000046062	0.0534333250787288	7.13430857562746	0.677017602625691	0.853294178739368	Ppp1r15b
ENSMUSG00000026012	3.32281168019127	2.53189628489006	1.00920121824262e-10	5.25359178734171e-09	Cd28
ENSMUSG00000026585	-0.139604045821083	6.42610853781903	0.304923988163422	0.551353111332476	Kifap3
ENSMUSG00000034432	-0.213732113966178	5.39450506339531	0.139210089025931	0.339812165454825	Cops8
ENSMUSG00000081382	1.13814554153601	-1.6942638245632	0.152044614996913	0.358373286078953	Rpl18-ps1
ENSMUSG00000045174	0.299633786758764	-1.06611625153315	0.772406815933913	0.905065031142295	Amer3
ENSMUSG00000026009	-0.506019386238341	-0.455291528420529	0.530707393173461	0.750835690782646	Icos
ENSMUSG00000026584	-0.00237618026277657	4.97547178710823	0.993802771035828	1	Scyl3
ENSMUSG00000052062	-0.242020729370215	6.17240628891893	0.0584331622269128	0.188222979750988	Pard3b
ENSMUSG00000103656	-0.284190375528263	2.7456115596039	0.322073714042798	0.569156564997403	Gm37205
ENSMUSG00000104402	-0.312534268139194	1.98170429069734	0.305304055231899	0.551624872651159	Gm38012
ENSMUSG00000104081	-0.0412554419282565	1.01905879986545	0.967408017658854	1	Gm38278
ENSMUSG00000103002	-0.0483083034672116	1.6905501660659	0.90399859898111	0.974738799265764	Gm38075
ENSMUSG00000102359	-0.2506129236723	0.988517157582241	0.408316096089829	0.651638778028927	Gm38351
ENSMUSG00000085400	-1.05607426945233	0.281006827474568	0.00245296189210903	0.0170033755942469	Pard3bos3
ENSMUSG00000048126	0.410194120875014	9.38907377935512	0.0121165361872744	0.058660882263943	Col6a3
ENSMUSG00000037509	1.00042576726043	2.13024697721045	0.00208892941626502	0.014997788724306	Arhgef4
ENSMUSG00000103061	-0.611178523177398	0.620382584239281	0.104101926550526	0.279006960275789	Gm36970
ENSMUSG00000104002	0.133531711088763	0.832911969923218	0.715736785649453	0.876405166892408	Gm38336
ENSMUSG00000041757	-0.436423544191948	4.42976194052749	0.149783132832389	0.3549396131378	Plekha6
ENSMUSG00000041406	0.672298107940335	2.12625393217219	0.0131190010936586	0.0623374857660945	Firrm
ENSMUSG00000037503	0.0455652829927016	7.37193695230371	0.727681214030097	0.882493911826864	Fam168b
ENSMUSG00000026639	-1.27818777055091	3.46145696911495	9.70967556865985e-08	2.73000249845569e-06	Lamb3
ENSMUSG00000026123	-0.273013247940851	6.25377137856612	0.0525427470674837	0.174763010212913	Plekhb2
ENSMUSG00000016194	0.0931691253844688	4.63475607535342	0.797088307319243	0.919559198641305	Hsd11b1
ENSMUSG00000009633	0.417818910015398	4.78804341471194	0.13387173910633	0.331464156480483	G0s2
ENSMUSG00000104348	-0.937314599951098	-1.30326611922252	0.162656992004599	0.373087490331413	Gm37691
ENSMUSG00000045216	0.101108456807179	4.68156853787968	0.512533848485053	0.737234072053153	Hs6st1
ENSMUSG00000016179	2.00213374243331	0.800696034958752	8.16904339391583e-08	2.33428195132396e-06	Camk1g
ENSMUSG00000026579	-0.136834298257902	1.54178938695289	0.634544900057834	0.824077670317174	F5
ENSMUSG00000040918	0.428883907308271	3.42166053877253	0.0326087383661688	0.124362873473452	Slc19a2
ENSMUSG00000037470	0.148269585421564	7.00787161404548	0.264530589694503	0.50511556490513	Uggt1
ENSMUSG00000026640	-0.482400481406538	5.31906344188831	0.000461998781705885	0.0043826325566335	Plxna2
ENSMUSG00000026578	-0.05872435739158	3.92265174193884	0.743786017937822	0.890258917402746	Ccdc181
ENSMUSG00000102523	-0.441696665708114	0.654068644417816	0.376731846447622	0.623410299810615	Gm37783
ENSMUSG00000102621	-0.862686164191736	0.427572818080523	0.098996076663565	0.27014227174146	Gm37674
ENSMUSG00000102841	-0.339882411370481	1.04572205022792	0.369646619476105	0.616446371200209	Gm38036
ENSMUSG00000047180	1.57147668898174	3.3174143360036	2.62696942110229e-06	5.20714362820003e-05	Neurl3
ENSMUSG00000026577	0.039437888384895	5.14562425517311	0.790656621794514	0.915957883274233	Blzf1
ENSMUSG00000026305	0.645617634048049	5.9720440214012	3.30459085844871e-06	6.32958564153323e-05	Lrrfip1
ENSMUSG00000016494	0.391342852852236	8.46238323854115	0.0365455505474047	0.135124731638971	Cd34
ENSMUSG00000097325	-0.473214406460881	-1.05052976298915	0.458719567027572	0.694482157472562	Gm16897
ENSMUSG00000104525	-0.329189076556383	3.55723370579445	0.109609785315589	0.289449335358434	Gm37334
ENSMUSG00000103867	-0.286668186250449	2.77382473894831	0.217967239073801	0.448429225722445	9630010A21Rik
ENSMUSG00000034353	0.889359032528268	3.42772547446354	0.00050376190445463	0.00469927266459225	Ramp1
ENSMUSG00000026575	0.421021179366038	4.01120950527023	0.0287598951704008	0.113381379701851	Nme7
ENSMUSG00000103493	0.00974013475755951	0.154213611723045	1	1	Gm37411
ENSMUSG00000016493	-0.523621407494491	4.47161246271568	0.0028061090340122	0.0189593838092207	Cd46
ENSMUSG00000104010	-0.351036443315764	1.8049048797694	0.212132713895724	0.440337276921154	Gm37366
ENSMUSG00000103443	-0.731925797443689	2.50359081481474	0.0144121026358423	0.0670428954953329	Gm37132
ENSMUSG00000026576	-0.46694229243667	4.08289107518144	0.377123307984002	0.623594365104834	Atp1b1
ENSMUSG00000025969	0.0642193926735691	7.19995415540391	0.678832479493826	0.854629122531123	Nrp2
ENSMUSG00000100811	-0.535559722852258	2.64509814237533	0.0750618612547667	0.223129657021917	Gm29083
ENSMUSG00000026574	-1.25352937899422	6.95605050974588	9.84853019544424e-08	2.75710502443576e-06	Dpt
ENSMUSG00000103032	-0.0656796691721943	1.41627410574508	0.887004978867369	0.966760038897162	Gm37121
ENSMUSG00000034343	-0.201843463833254	5.47235612979539	0.17149513714247	0.385551986606883	Ube2f
ENSMUSG00000083064	-0.494002087659461	0.598877066505857	0.151318565321625	0.357209647242014	Gm7785
ENSMUSG00000037447	0.367691218788046	4.49344330653156	0.0802965551308353	0.233570795429681	Arid5a
ENSMUSG00000016481	-0.0993270693154953	6.86799231694878	0.443378461082848	0.68146227319326	Cr1l
ENSMUSG00000040848	-0.276471124877704	7.71590660917821	0.0366182219703979	0.135369630209077	Sft2d2
ENSMUSG00000040843	0.10282512084463	5.26530753910873	0.501668500967046	0.729773448497959	Tiprl
ENSMUSG00000102302	0.206531942495871	2.70725115647543	0.469698742792208	0.70397906639559	Gm38190
ENSMUSG00000040836	-0.613515662339955	4.72388743341344	8.99203171826895e-05	0.00109249808819708	Gpr161
ENSMUSG00000026307	0.0962021797180155	4.37959500463491	0.584231986585116	0.791982340652077	Scly
ENSMUSG00000090322	-0.992049044167033	0.0630706898611681	0.0157562170736127	0.0717248920508981	Gm17090
ENSMUSG00000049515	0.582618533491494	-1.40859183923739	0.533187740518047	0.752919967503534	Espnl
ENSMUSG00000026571	0.0426606422983826	6.34559899552608	0.770623312202935	0.903771582521263	Dcaf6
ENSMUSG00000102401	-0.000783382225361869	2.87109293558044	1	1	Gm37864
ENSMUSG00000026308	-0.33760851217644	1.21865234474076	0.281306034332326	0.524301299017754	Klhl30
ENSMUSG00000026568	0.243860938659095	5.66840981086153	0.175292912049068	0.391025162633004	Mpc2
ENSMUSG00000103763	-0.0629882939682583	0.573346847593095	0.900017050179714	0.97331065384061	Gm37860
ENSMUSG00000010453	-0.230208807139373	6.34111292454338	0.0657354581185731	0.204146842836933	Kansl3
ENSMUSG00000026309	-0.270867233907088	6.070597320121	0.0312831902473118	0.120630138263882	Ilkap
ENSMUSG00000067071	0.610280345204984	2.56617700195084	0.0283651077594722	0.112217189858815	Hes6
ENSMUSG00000001143	0.0669862532915629	4.18880668860082	0.716970089027883	0.876577493469647	Lman2l
ENSMUSG00000055866	-0.0051524839479764	5.54176583759585	0.983635218086689	1	Per2
ENSMUSG00000034292	-0.154651970060304	3.41487870041206	0.556074926092463	0.771120385774139	Traf3ip1
ENSMUSG00000026311	-0.12734706356397	5.54212751734725	0.363427399088628	0.610580095081717	Asb1
ENSMUSG00000100980	-0.312036669275888	-0.612565760156493	0.609986959881101	0.80866999147304	Gm29100
ENSMUSG00000007805	-0.970427079830474	1.27977759080261	0.00329632679690588	0.0216033184374346	Twist2
ENSMUSG00000026567	0.291743870539712	0.707396669987487	0.683089196741039	0.857761507231811	Adcy10
ENSMUSG00000027520	-0.380256552983197	1.62279064219433	0.259221509655342	0.498289169783363	Zdbf2
ENSMUSG00000101414	-1.52142131303081	-1.10102289551724	0.0169227925399555	0.075735261072316	Gm29101
ENSMUSG00000026566	0.528058637396716	3.94303467022944	0.005366446322566	0.0314953996865917	Mpzl1
ENSMUSG00000103098	-1.13417289682174	-1.28438597954482	0.0903318136848901	0.253156229727196	Gm37559
ENSMUSG00000026313	-0.176484357576892	5.8072748858525	0.189189245108167	0.410697668648829	Hdac4
ENSMUSG00000102565	-0.0516926625495548	0.701296265071588	0.957506556489677	0.999428117645183	Gm37036
ENSMUSG00000040723	0.354418462862578	5.57182567627278	0.0346536815653041	0.130182379413462	Rcsd1
ENSMUSG00000026260	0.0221341506333822	5.56726816053021	0.902829182678032	0.97446243473963	Ndufa10
ENSMUSG00000040713	0.581605483223211	5.89419150753957	0.00210740753729199	0.015092756360057	Creg1
ENSMUSG00000073616	0.480204075404906	5.56430148143285	0.0262308212316027	0.105705664779327	Cops9
ENSMUSG00000034220	0.754372637467194	6.14116856842908	3.83145552143938e-06	7.11203363383861e-05	Gpc1
ENSMUSG00000034212	-0.395806043029597	-1.44767334101981	0.628011168494427	0.820143097333266	Ankmy1
ENSMUSG00000005763	0.82297018837752	-0.695586620825974	0.196613133904161	0.42090501009145	Cd247
ENSMUSG00000047067	-0.384317153268731	2.15570075751612	0.200500929614049	0.425932833405359	Dusp28
ENSMUSG00000097251	-0.518951555338191	1.87575480314681	0.0694578404034899	0.211965333576422	5033417F24Rik
ENSMUSG00000026455	-0.122472720606697	4.96294603024755	0.425580576490915	0.667196704916564	Klhl12
ENSMUSG00000042229	0.169728242733526	4.78474776960912	0.243310948321594	0.478320485525466	Rabif
ENSMUSG00000026269	0.0290403789345766	5.13073549557537	0.855535492625234	0.951832189977696	Rnpepl1
ENSMUSG00000100632	-0.027984150152967	-0.320655464371425	1	1	9430060I03Rik
ENSMUSG00000026270	-0.0388009393074048	3.96794232815338	0.831636420902135	0.938614659654009	Capn10
ENSMUSG00000026271	-0.331372796337899	1.56268015099892	0.46258436427566	0.697678531669268	Gpr35
ENSMUSG00000026116	-0.0614886947035608	6.05218620094778	0.62822341432174	0.82015885786598	Tmem131
ENSMUSG00000042207	0.0968597573182181	6.57514647387234	0.461629269188378	0.696900808290918	Kdm5b
ENSMUSG00000026452	-1.19313363754305	2.75461699765255	0.00120276669931577	0.00965841407151969	Syt2
ENSMUSG00000025959	-0.530882194896803	6.32701756974463	8.7551621371183e-05	0.00107052217968451	Klf7
ENSMUSG00000073557	-0.507245578625011	7.15854496329766	0.00279571592592025	0.0189117728009098	Ppp1r12b
ENSMUSG00000103614	-0.517573866913915	2.10276441843784	0.0357149733852664	0.132965410739164	Gm37949
ENSMUSG00000103976	-0.336844398501897	3.63995926912673	0.224203112011232	0.456061093791297	Gm37677
ENSMUSG00000026429	2.48781972693236	0.716812489147356	6.77140288229698e-07	1.56838517640515e-05	Ube2t
ENSMUSG00000042793	2.81495050288595	2.41492141420987	2.88858443645767e-15	2.87913835465124e-13	Lgr6
ENSMUSG00000025958	0.0797435968926636	7.40124305113971	0.574023089421731	0.78478057554628	Creb1
ENSMUSG00000025956	0.250435252685974	4.23994807458073	0.107830170509788	0.285902208269206	Mettl21a
ENSMUSG00000101832	-0.640315930225912	-1.25434384590249	0.433961882386906	0.67322886468544	Gm28982
ENSMUSG00000100437	1.11043804803126	-1.69843936988146	0.211184739369325	0.439049649434191	Gm29152
ENSMUSG00000070871	0.0787454448335325	4.3932623476262	0.638714780579295	0.826612706238352	Ccnyl1
ENSMUSG00000045005	-0.428333404968745	2.92092525425942	0.0547132471355583	0.179849062286328	Fzd5
ENSMUSG00000051344	0.198269132243817	5.4807039903447	0.223429300374755	0.455330410524312	Plekhm3
ENSMUSG00000014602	-0.565447918968381	8.54457822398429	0.0152489640951827	0.0700067591979452	Kif1a
ENSMUSG00000084989	-0.211393330886371	-0.805346962465572	0.851400267559758	0.949607500373847	Crocc2
ENSMUSG00000047793	-0.383347916837703	7.03293812640524	0.00511645816680298	0.0303709375405119	Sned1
ENSMUSG00000026273	0.0693565805510813	4.11924588472995	0.66636933808624	0.845496515239757	Mterf4
ENSMUSG00000026274	0.843437237009283	2.10859692892604	0.00173895291936289	0.0130010376278425	Pask
ENSMUSG00000102548	-0.223838896611454	-0.891835116646103	0.63383757114031	0.82361135426629	Gm16701
ENSMUSG00000097823	-0.404475632559891	2.33467492011214	0.149201773034555	0.354160551770849	NA
ENSMUSG00000060568	0.508496143947732	4.44669049515206	0.00250677425108261	0.0173079347585418	Fam78b
ENSMUSG00000026275	-0.438678609496246	5.62026957809316	0.00434150799285508	0.0267133571087581	Ppp1r7
